time_s,activity
1.015040040016174316e+00,1.171875000000000000e-02
1.022848010063171387e+00,7.812500000000000000e-03
1.030655980110168457e+00,1.367187500000000000e-02
1.038463950157165527e+00,8.789062500000000000e-03
1.046272039413452148e+00,5.859375000000000000e-03
1.054080009460449219e+00,3.906250000000000000e-03
1.061887979507446289e+00,2.929687500000000000e-03
1.069695949554443359e+00,2.929687500000000000e-03
1.077504038810729980e+00,1.171875000000000000e-02
1.085312008857727051e+00,8.789062500000000000e-03
1.093119978904724121e+00,6.835937500000000000e-03
1.100927948951721191e+00,4.882812500000000000e-03
1.108736038208007812e+00,3.906250000000000000e-03
1.116544008255004883e+00,6.835937500000000000e-03
1.124351978302001953e+00,7.812500000000000000e-03
1.132159948348999023e+00,6.835937500000000000e-03
1.139968037605285645e+00,7.812500000000000000e-03
1.147776007652282715e+00,5.859375000000000000e-03
1.155583977699279785e+00,5.859375000000000000e-03
1.163391947746276855e+00,5.859375000000000000e-03
1.171200037002563477e+00,4.882812500000000000e-03
1.179008007049560547e+00,4.882812500000000000e-03
1.186815977096557617e+00,4.882812500000000000e-03
1.194623947143554688e+00,2.929687500000000000e-03
1.202432036399841309e+00,8.789062500000000000e-03
1.210240006446838379e+00,1.269531250000000000e-02
1.218047976493835449e+00,8.789062500000000000e-03
1.225855946540832520e+00,9.765625000000000000e-04
1.233664035797119141e+00,1.269531250000000000e-02
1.241472005844116211e+00,1.562500000000000000e-02
1.249279975891113281e+00,8.789062500000000000e-03
1.257087945938110352e+00,5.859375000000000000e-03
1.264896035194396973e+00,7.812500000000000000e-03
1.272704005241394043e+00,6.835937500000000000e-03
1.280511975288391113e+00,6.835937500000000000e-03
1.288319945335388184e+00,1.074218750000000000e-02
1.296128034591674805e+00,3.906250000000000000e-03
1.303936004638671875e+00,1.367187500000000000e-02
1.311743974685668945e+00,8.789062500000000000e-03
1.319551944732666016e+00,3.906250000000000000e-03
1.327360033988952637e+00,6.835937500000000000e-03
1.335168004035949707e+00,8.789062500000000000e-03
1.342975974082946777e+00,8.789062500000000000e-03
1.350783944129943848e+00,6.835937500000000000e-03
1.358592033386230469e+00,5.859375000000000000e-03
1.366400003433227539e+00,5.859375000000000000e-03
1.374207973480224609e+00,8.789062500000000000e-03
1.382015943527221680e+00,3.906250000000000000e-03
1.389824032783508301e+00,2.929687500000000000e-03
1.397632002830505371e+00,4.882812500000000000e-03
1.405439972877502441e+00,5.859375000000000000e-03
1.413247942924499512e+00,1.953125000000000000e-03
1.421056032180786133e+00,3.906250000000000000e-03
1.428864002227783203e+00,5.859375000000000000e-03
1.436671972274780273e+00,6.835937500000000000e-03
1.444479942321777344e+00,9.765625000000000000e-04
1.452288031578063965e+00,1.074218750000000000e-02
1.460096001625061035e+00,3.906250000000000000e-03
1.467903971672058105e+00,3.906250000000000000e-03
1.475711941719055176e+00,7.812500000000000000e-03
1.483520030975341797e+00,7.812500000000000000e-03
1.491328001022338867e+00,9.765625000000000000e-03
1.499135971069335938e+00,5.859375000000000000e-03
1.506943941116333008e+00,4.882812500000000000e-03
1.514752030372619629e+00,8.789062500000000000e-03
1.522560000419616699e+00,4.882812500000000000e-03
1.530367970466613770e+00,9.765625000000000000e-03
1.538175940513610840e+00,4.882812500000000000e-03
1.545984029769897461e+00,4.882812500000000000e-03
1.553791999816894531e+00,1.953125000000000000e-03
1.561599969863891602e+00,6.835937500000000000e-03
1.569408059120178223e+00,3.906250000000000000e-03
1.577216029167175293e+00,4.882812500000000000e-03
1.585023999214172363e+00,4.882812500000000000e-03
1.592831969261169434e+00,6.835937500000000000e-03
1.600640058517456055e+00,4.882812500000000000e-03
1.608448028564453125e+00,7.812500000000000000e-03
1.616255998611450195e+00,3.906250000000000000e-03
1.624063968658447266e+00,9.765625000000000000e-03
1.631872057914733887e+00,8.789062500000000000e-03
1.639680027961730957e+00,8.789062500000000000e-03
1.647487998008728027e+00,4.882812500000000000e-03
1.655295968055725098e+00,6.835937500000000000e-03
1.663104057312011719e+00,7.812500000000000000e-03
1.670912027359008789e+00,1.269531250000000000e-02
1.678719997406005859e+00,9.765625000000000000e-04
1.686527967453002930e+00,5.859375000000000000e-03
1.694336056709289551e+00,2.929687500000000000e-03
1.702144026756286621e+00,3.906250000000000000e-03
1.709951996803283691e+00,9.765625000000000000e-03
1.717759966850280762e+00,8.789062500000000000e-03
1.725568056106567383e+00,8.789062500000000000e-03
1.733376026153564453e+00,4.882812500000000000e-03
1.741183996200561523e+00,1.074218750000000000e-02
1.748991966247558594e+00,4.882812500000000000e-03
1.756800055503845215e+00,1.171875000000000000e-02
1.764608025550842285e+00,8.789062500000000000e-03
1.772415995597839355e+00,6.835937500000000000e-03
1.780223965644836426e+00,3.906250000000000000e-03
1.788032054901123047e+00,3.906250000000000000e-03
1.795840024948120117e+00,7.812500000000000000e-03
1.803647994995117188e+00,1.074218750000000000e-02
1.811455965042114258e+00,8.789062500000000000e-03
1.819264054298400879e+00,6.835937500000000000e-03
1.827072024345397949e+00,7.812500000000000000e-03
1.834879994392395020e+00,5.859375000000000000e-03
1.842687964439392090e+00,5.859375000000000000e-03
1.850496053695678711e+00,6.835937500000000000e-03
1.858304023742675781e+00,8.789062500000000000e-03
1.866111993789672852e+00,8.789062500000000000e-03
1.873919963836669922e+00,8.789062500000000000e-03
1.881728053092956543e+00,4.882812500000000000e-03
1.889536023139953613e+00,8.789062500000000000e-03
1.897343993186950684e+00,2.929687500000000000e-03
1.905151963233947754e+00,4.882812500000000000e-03
1.912960052490234375e+00,8.789062500000000000e-03
1.920768022537231445e+00,7.812500000000000000e-03
1.928575992584228516e+00,9.765625000000000000e-03
1.936383962631225586e+00,6.835937500000000000e-03
1.944192051887512207e+00,8.789062500000000000e-03
1.952000021934509277e+00,1.074218750000000000e-02
1.959807991981506348e+00,9.765625000000000000e-03
1.967615962028503418e+00,8.789062500000000000e-03
1.975424051284790039e+00,4.882812500000000000e-03
1.983232021331787109e+00,5.859375000000000000e-03
1.991039991378784180e+00,5.859375000000000000e-03
1.998847961425781250e+00,7.812500000000000000e-03
2.006655931472778320e+00,1.562500000000000000e-02
2.014463901519775391e+00,4.882812500000000000e-03
2.022272109985351562e+00,4.882812500000000000e-03
2.030080080032348633e+00,6.835937500000000000e-03
2.037888050079345703e+00,1.464843750000000000e-02
2.045696020126342773e+00,2.929687500000000000e-03
2.053503990173339844e+00,5.859375000000000000e-03
2.061311960220336914e+00,5.859375000000000000e-03
2.069119930267333984e+00,8.789062500000000000e-03
2.076927900314331055e+00,5.859375000000000000e-03
2.084736108779907227e+00,6.835937500000000000e-03
2.092544078826904297e+00,7.812500000000000000e-03
2.100352048873901367e+00,7.812500000000000000e-03
2.108160018920898438e+00,7.812500000000000000e-03
2.115967988967895508e+00,7.812500000000000000e-03
2.123775959014892578e+00,5.859375000000000000e-03
2.131583929061889648e+00,1.269531250000000000e-02
2.139391899108886719e+00,6.835937500000000000e-03
2.147200107574462891e+00,9.765625000000000000e-04
2.155008077621459961e+00,2.929687500000000000e-03
2.162816047668457031e+00,7.812500000000000000e-03
2.170624017715454102e+00,2.929687500000000000e-03
2.178431987762451172e+00,4.882812500000000000e-03
2.186239957809448242e+00,4.882812500000000000e-03
2.194047927856445312e+00,1.171875000000000000e-02
2.201855897903442383e+00,7.812500000000000000e-03
2.209664106369018555e+00,9.765625000000000000e-04
2.217472076416015625e+00,5.859375000000000000e-03
2.225280046463012695e+00,1.171875000000000000e-02
2.233088016510009766e+00,5.859375000000000000e-03
2.240895986557006836e+00,5.859375000000000000e-03
2.248703956604003906e+00,9.765625000000000000e-04
2.256511926651000977e+00,1.269531250000000000e-02
2.264319896697998047e+00,7.812500000000000000e-03
2.272128105163574219e+00,1.269531250000000000e-02
2.279936075210571289e+00,5.859375000000000000e-03
2.287744045257568359e+00,9.765625000000000000e-03
2.295552015304565430e+00,6.835937500000000000e-03
2.303359985351562500e+00,1.953125000000000000e-03
2.311167955398559570e+00,4.882812500000000000e-03
2.318975925445556641e+00,6.835937500000000000e-03
2.326783895492553711e+00,7.812500000000000000e-03
2.334592103958129883e+00,3.906250000000000000e-03
2.342400074005126953e+00,6.835937500000000000e-03
2.350208044052124023e+00,7.812500000000000000e-03
2.358016014099121094e+00,9.765625000000000000e-03
2.365823984146118164e+00,2.929687500000000000e-03
2.373631954193115234e+00,9.765625000000000000e-03
2.381439924240112305e+00,8.789062500000000000e-03
2.389247894287109375e+00,7.812500000000000000e-03
2.397056102752685547e+00,6.835937500000000000e-03
2.404864072799682617e+00,2.929687500000000000e-03
2.412672042846679688e+00,6.835937500000000000e-03
2.420480012893676758e+00,3.906250000000000000e-03
2.428287982940673828e+00,4.882812500000000000e-03
2.436095952987670898e+00,5.859375000000000000e-03
2.443903923034667969e+00,3.906250000000000000e-03
2.451711893081665039e+00,7.812500000000000000e-03
2.459520101547241211e+00,4.882812500000000000e-03
2.467328071594238281e+00,4.882812500000000000e-03
2.475136041641235352e+00,1.171875000000000000e-02
2.482944011688232422e+00,9.765625000000000000e-03
2.490751981735229492e+00,8.789062500000000000e-03
2.498559951782226562e+00,5.859375000000000000e-03
2.506367921829223633e+00,3.906250000000000000e-03
2.514175891876220703e+00,6.835937500000000000e-03
2.521984100341796875e+00,5.859375000000000000e-03
2.529792070388793945e+00,0.000000000000000000e+00
2.537600040435791016e+00,3.906250000000000000e-03
2.545408010482788086e+00,1.074218750000000000e-02
2.553215980529785156e+00,8.789062500000000000e-03
2.561023950576782227e+00,1.953125000000000000e-03
2.568831920623779297e+00,4.882812500000000000e-03
2.576639890670776367e+00,4.882812500000000000e-03
2.584448099136352539e+00,1.074218750000000000e-02
2.592256069183349609e+00,4.882812500000000000e-03
2.600064039230346680e+00,8.789062500000000000e-03
2.607872009277343750e+00,1.074218750000000000e-02
2.615679979324340820e+00,5.859375000000000000e-03
2.623487949371337891e+00,3.906250000000000000e-03
2.631295919418334961e+00,6.835937500000000000e-03
2.639103889465332031e+00,5.859375000000000000e-03
2.646912097930908203e+00,3.906250000000000000e-03
2.654720067977905273e+00,1.269531250000000000e-02
2.662528038024902344e+00,9.765625000000000000e-03
2.670336008071899414e+00,8.789062500000000000e-03
2.678143978118896484e+00,6.835937500000000000e-03
2.685951948165893555e+00,4.882812500000000000e-03
2.693759918212890625e+00,7.812500000000000000e-03
2.701567888259887695e+00,8.789062500000000000e-03
2.709376096725463867e+00,1.953125000000000000e-03
2.717184066772460938e+00,6.835937500000000000e-03
2.724992036819458008e+00,7.812500000000000000e-03
2.732800006866455078e+00,5.859375000000000000e-03
2.740607976913452148e+00,6.835937500000000000e-03
2.748415946960449219e+00,5.859375000000000000e-03
2.756223917007446289e+00,9.765625000000000000e-03
2.764031887054443359e+00,7.812500000000000000e-03
2.771840095520019531e+00,2.929687500000000000e-03
2.779648065567016602e+00,9.765625000000000000e-03
2.787456035614013672e+00,6.835937500000000000e-03
2.795264005661010742e+00,6.835937500000000000e-03
2.803071975708007812e+00,5.859375000000000000e-03
2.810879945755004883e+00,1.074218750000000000e-02
2.818687915802001953e+00,8.789062500000000000e-03
2.826495885848999023e+00,4.882812500000000000e-03
2.834304094314575195e+00,2.929687500000000000e-03
2.842112064361572266e+00,7.812500000000000000e-03
2.849920034408569336e+00,6.835937500000000000e-03
2.857728004455566406e+00,3.906250000000000000e-03
2.865535974502563477e+00,6.835937500000000000e-03
2.873343944549560547e+00,6.835937500000000000e-03
2.881151914596557617e+00,5.859375000000000000e-03
2.888959884643554688e+00,9.765625000000000000e-03
2.896768093109130859e+00,5.859375000000000000e-03
2.904576063156127930e+00,5.859375000000000000e-03
2.912384033203125000e+00,3.906250000000000000e-03
2.920192003250122070e+00,1.562500000000000000e-02
2.927999973297119141e+00,9.765625000000000000e-03
2.935807943344116211e+00,5.859375000000000000e-03
2.943615913391113281e+00,1.074218750000000000e-02
2.951423883438110352e+00,1.269531250000000000e-02
2.959232091903686523e+00,1.953125000000000000e-03
2.967040061950683594e+00,7.812500000000000000e-03
2.974848031997680664e+00,6.835937500000000000e-03
2.982656002044677734e+00,8.789062500000000000e-03
2.990463972091674805e+00,7.812500000000000000e-03
2.998271942138671875e+00,8.789062500000000000e-03
3.006079912185668945e+00,8.789062500000000000e-03
3.013887882232666016e+00,1.953125000000000000e-03
3.021696090698242188e+00,7.812500000000000000e-03
3.029504060745239258e+00,5.859375000000000000e-03
3.037312030792236328e+00,7.812500000000000000e-03
3.045120000839233398e+00,1.074218750000000000e-02
3.052927970886230469e+00,3.906250000000000000e-03
3.060735940933227539e+00,1.562500000000000000e-02
3.068543910980224609e+00,1.171875000000000000e-02
3.076351881027221680e+00,1.074218750000000000e-02
3.084160089492797852e+00,6.835937500000000000e-03
3.091968059539794922e+00,5.859375000000000000e-03
3.099776029586791992e+00,6.835937500000000000e-03
3.107583999633789062e+00,5.859375000000000000e-03
3.115391969680786133e+00,8.789062500000000000e-03
3.123199939727783203e+00,7.812500000000000000e-03
3.131007909774780273e+00,1.074218750000000000e-02
3.138816118240356445e+00,4.882812500000000000e-03
3.146624088287353516e+00,6.835937500000000000e-03
3.154432058334350586e+00,1.953125000000000000e-03
3.162240028381347656e+00,6.835937500000000000e-03
3.170047998428344727e+00,5.859375000000000000e-03
3.177855968475341797e+00,1.171875000000000000e-02
3.185663938522338867e+00,1.171875000000000000e-02
3.193471908569335938e+00,4.882812500000000000e-03
3.201280117034912109e+00,5.859375000000000000e-03
3.209088087081909180e+00,1.953125000000000000e-03
3.216896057128906250e+00,3.906250000000000000e-03
3.224704027175903320e+00,8.789062500000000000e-03
3.232511997222900391e+00,3.906250000000000000e-03
3.240319967269897461e+00,1.953125000000000000e-03
3.248127937316894531e+00,5.859375000000000000e-03
3.255935907363891602e+00,4.882812500000000000e-03
3.263744115829467773e+00,8.789062500000000000e-03
3.271552085876464844e+00,8.789062500000000000e-03
3.279360055923461914e+00,1.074218750000000000e-02
3.287168025970458984e+00,9.765625000000000000e-03
3.294975996017456055e+00,8.789062500000000000e-03
3.302783966064453125e+00,1.074218750000000000e-02
3.310591936111450195e+00,7.812500000000000000e-03
3.318399906158447266e+00,7.812500000000000000e-03
3.326208114624023438e+00,9.765625000000000000e-03
3.334016084671020508e+00,8.789062500000000000e-03
3.341824054718017578e+00,7.812500000000000000e-03
3.349632024765014648e+00,5.859375000000000000e-03
3.357439994812011719e+00,6.835937500000000000e-03
3.365247964859008789e+00,4.882812500000000000e-03
3.373055934906005859e+00,5.859375000000000000e-03
3.380863904953002930e+00,2.929687500000000000e-03
3.388672113418579102e+00,1.953125000000000000e-03
3.396480083465576172e+00,1.953125000000000000e-03
3.404288053512573242e+00,1.367187500000000000e-02
3.412096023559570312e+00,6.835937500000000000e-03
3.419903993606567383e+00,7.812500000000000000e-03
3.427711963653564453e+00,1.171875000000000000e-02
3.435519933700561523e+00,8.789062500000000000e-03
3.443327903747558594e+00,1.953125000000000000e-03
3.451136112213134766e+00,3.906250000000000000e-03
3.458944082260131836e+00,1.562500000000000000e-02
3.466752052307128906e+00,7.812500000000000000e-03
3.474560022354125977e+00,4.882812500000000000e-03
3.482367992401123047e+00,4.882812500000000000e-03
3.490175962448120117e+00,5.859375000000000000e-03
3.497983932495117188e+00,3.906250000000000000e-03
3.505791902542114258e+00,9.765625000000000000e-03
3.513600111007690430e+00,8.789062500000000000e-03
3.521408081054687500e+00,5.859375000000000000e-03
3.529216051101684570e+00,1.269531250000000000e-02
3.537024021148681641e+00,3.906250000000000000e-03
3.544831991195678711e+00,9.765625000000000000e-03
3.552639961242675781e+00,6.835937500000000000e-03
3.560447931289672852e+00,6.835937500000000000e-03
3.568255901336669922e+00,1.074218750000000000e-02
3.576064109802246094e+00,4.882812500000000000e-03
3.583872079849243164e+00,5.859375000000000000e-03
3.591680049896240234e+00,8.789062500000000000e-03
3.599488019943237305e+00,8.789062500000000000e-03
3.607295989990234375e+00,2.929687500000000000e-03
3.615103960037231445e+00,9.765625000000000000e-03
3.622911930084228516e+00,6.835937500000000000e-03
3.630719900131225586e+00,8.789062500000000000e-03
3.638528108596801758e+00,3.906250000000000000e-03
3.646336078643798828e+00,7.812500000000000000e-03
3.654144048690795898e+00,4.882812500000000000e-03
3.661952018737792969e+00,8.789062500000000000e-03
3.669759988784790039e+00,4.882812500000000000e-03
3.677567958831787109e+00,3.906250000000000000e-03
3.685375928878784180e+00,6.835937500000000000e-03
3.693183898925781250e+00,3.906250000000000000e-03
3.700992107391357422e+00,2.929687500000000000e-03
3.708800077438354492e+00,4.882812500000000000e-03
3.716608047485351562e+00,3.906250000000000000e-03
3.724416017532348633e+00,9.765625000000000000e-03
3.732223987579345703e+00,6.835937500000000000e-03
3.740031957626342773e+00,2.929687500000000000e-03
3.747839927673339844e+00,9.765625000000000000e-03
3.755647897720336914e+00,1.171875000000000000e-02
3.763456106185913086e+00,3.906250000000000000e-03
3.771264076232910156e+00,6.835937500000000000e-03
3.779072046279907227e+00,6.835937500000000000e-03
3.786880016326904297e+00,7.812500000000000000e-03
3.794687986373901367e+00,4.882812500000000000e-03
3.802495956420898438e+00,3.906250000000000000e-03
3.810303926467895508e+00,5.859375000000000000e-03
3.818111896514892578e+00,8.789062500000000000e-03
3.825920104980468750e+00,5.859375000000000000e-03
3.833728075027465820e+00,9.765625000000000000e-03
3.841536045074462891e+00,7.812500000000000000e-03
3.849344015121459961e+00,9.765625000000000000e-03
3.857151985168457031e+00,7.812500000000000000e-03
3.864959955215454102e+00,7.812500000000000000e-03
3.872767925262451172e+00,5.859375000000000000e-03
3.880575895309448242e+00,8.789062500000000000e-03
3.888384103775024414e+00,4.882812500000000000e-03
3.896192073822021484e+00,4.882812500000000000e-03
3.904000043869018555e+00,7.812500000000000000e-03
3.911808013916015625e+00,3.906250000000000000e-03
3.919615983963012695e+00,7.812500000000000000e-03
3.927423954010009766e+00,7.812500000000000000e-03
3.935231924057006836e+00,1.074218750000000000e-02
3.943039894104003906e+00,8.789062500000000000e-03
3.950848102569580078e+00,6.835937500000000000e-03
3.958656072616577148e+00,1.074218750000000000e-02
3.966464042663574219e+00,5.859375000000000000e-03
3.974272012710571289e+00,1.074218750000000000e-02
3.982079982757568359e+00,1.269531250000000000e-02
3.989887952804565430e+00,5.859375000000000000e-03
3.997695922851562500e+00,3.906250000000000000e-03
4.005504131317138672e+00,8.789062500000000000e-03
4.013311862945556641e+00,7.812500000000000000e-03
4.021120071411132812e+00,1.074218750000000000e-02
4.028927803039550781e+00,5.859375000000000000e-03
4.036736011505126953e+00,4.882812500000000000e-03
4.044544219970703125e+00,1.953125000000000000e-03
4.052351951599121094e+00,5.859375000000000000e-03
4.060160160064697266e+00,8.789062500000000000e-03
4.067967891693115234e+00,5.859375000000000000e-03
4.075776100158691406e+00,6.835937500000000000e-03
4.083583831787109375e+00,9.765625000000000000e-03
4.091392040252685547e+00,8.789062500000000000e-03
4.099199771881103516e+00,9.765625000000000000e-03
4.107007980346679688e+00,4.882812500000000000e-03
4.114816188812255859e+00,5.859375000000000000e-03
4.122623920440673828e+00,1.953125000000000000e-03
4.130432128906250000e+00,2.929687500000000000e-03
4.138239860534667969e+00,1.074218750000000000e-02
4.146048069000244141e+00,1.953125000000000000e-03
4.153855800628662109e+00,4.882812500000000000e-03
4.161664009094238281e+00,3.906250000000000000e-03
4.169472217559814453e+00,9.765625000000000000e-03
4.177279949188232422e+00,5.859375000000000000e-03
4.185088157653808594e+00,1.074218750000000000e-02
4.192895889282226562e+00,2.929687500000000000e-03
4.200704097747802734e+00,2.929687500000000000e-03
4.208511829376220703e+00,6.835937500000000000e-03
4.216320037841796875e+00,6.835937500000000000e-03
4.224127769470214844e+00,7.812500000000000000e-03
4.231935977935791016e+00,2.929687500000000000e-03
4.239744186401367188e+00,2.929687500000000000e-03
4.247551918029785156e+00,7.812500000000000000e-03
4.255360126495361328e+00,1.074218750000000000e-02
4.263167858123779297e+00,1.074218750000000000e-02
4.270976066589355469e+00,7.812500000000000000e-03
4.278783798217773438e+00,6.835937500000000000e-03
4.286592006683349609e+00,1.953125000000000000e-03
4.294400215148925781e+00,9.765625000000000000e-03
4.302207946777343750e+00,9.765625000000000000e-03
4.310016155242919922e+00,6.835937500000000000e-03
4.317823886871337891e+00,9.765625000000000000e-03
4.325632095336914062e+00,3.906250000000000000e-03
4.333439826965332031e+00,3.906250000000000000e-03
4.341248035430908203e+00,5.859375000000000000e-03
4.349055767059326172e+00,7.812500000000000000e-03
4.356863975524902344e+00,5.859375000000000000e-03
4.364672183990478516e+00,1.464843750000000000e-02
4.372479915618896484e+00,9.765625000000000000e-03
4.380288124084472656e+00,5.859375000000000000e-03
4.388095855712890625e+00,9.765625000000000000e-03
4.395904064178466797e+00,4.882812500000000000e-03
4.403711795806884766e+00,1.074218750000000000e-02
4.411520004272460938e+00,3.906250000000000000e-03
4.419328212738037109e+00,3.906250000000000000e-03
4.427135944366455078e+00,5.859375000000000000e-03
4.434944152832031250e+00,9.765625000000000000e-03
4.442751884460449219e+00,2.929687500000000000e-03
4.450560092926025391e+00,1.953125000000000000e-03
4.458367824554443359e+00,7.812500000000000000e-03
4.466176033020019531e+00,6.835937500000000000e-03
4.473983764648437500e+00,8.789062500000000000e-03
4.481791973114013672e+00,4.882812500000000000e-03
4.489600181579589844e+00,9.765625000000000000e-03
4.497407913208007812e+00,7.812500000000000000e-03
4.505216121673583984e+00,5.859375000000000000e-03
4.513023853302001953e+00,4.882812500000000000e-03
4.520832061767578125e+00,3.906250000000000000e-03
4.528639793395996094e+00,6.835937500000000000e-03
4.536448001861572266e+00,6.835937500000000000e-03
