time_s,activity
1.797376036643981934e+00,7.324218750000000000e-04
1.801728010177612305e+00,9.765625000000000000e-04
1.806079983711242676e+00,1.708984375000000000e-03
1.810431957244873047e+00,4.882812500000000000e-04
1.814784049987792969e+00,1.708984375000000000e-03
1.819136023521423340e+00,1.220703125000000000e-03
1.823487997055053711e+00,1.464843750000000000e-03
1.827839970588684082e+00,2.441406250000000000e-04
1.832191944122314453e+00,9.765625000000000000e-04
1.836544036865234375e+00,1.220703125000000000e-03
1.840896010398864746e+00,4.882812500000000000e-04
1.845247983932495117e+00,9.765625000000000000e-04
1.849599957466125488e+00,1.953125000000000000e-03
1.853952050209045410e+00,2.441406250000000000e-04
1.858304023742675781e+00,1.708984375000000000e-03
1.862655997276306152e+00,2.441406250000000000e-04
1.867007970809936523e+00,1.464843750000000000e-03
1.871359944343566895e+00,1.464843750000000000e-03
1.875712037086486816e+00,1.708984375000000000e-03
1.880064010620117188e+00,1.708984375000000000e-03
1.884415984153747559e+00,7.324218750000000000e-04
1.888767957687377930e+00,7.324218750000000000e-04
1.893120050430297852e+00,1.708984375000000000e-03
1.897472023963928223e+00,1.464843750000000000e-03
1.901823997497558594e+00,4.882812500000000000e-04
1.906175971031188965e+00,2.197265625000000000e-03
1.910527944564819336e+00,2.441406250000000000e-04
1.914880037307739258e+00,7.324218750000000000e-04
1.919232010841369629e+00,1.708984375000000000e-03
1.923583984375000000e+00,1.220703125000000000e-03
1.927935957908630371e+00,3.662109375000000000e-03
1.932288050651550293e+00,1.220703125000000000e-03
1.936640024185180664e+00,1.464843750000000000e-03
1.940991997718811035e+00,1.708984375000000000e-03
1.945343971252441406e+00,9.765625000000000000e-04
1.949695944786071777e+00,7.324218750000000000e-04
1.954048037528991699e+00,7.324218750000000000e-04
1.958400011062622070e+00,2.441406250000000000e-04
1.962751984596252441e+00,4.882812500000000000e-04
1.967103958129882812e+00,7.324218750000000000e-04
1.971456050872802734e+00,2.197265625000000000e-03
1.975808024406433105e+00,9.765625000000000000e-04
1.980159997940063477e+00,7.324218750000000000e-04
1.984511971473693848e+00,1.953125000000000000e-03
1.988863945007324219e+00,1.953125000000000000e-03
1.993216037750244141e+00,4.882812500000000000e-04
1.997568011283874512e+00,2.197265625000000000e-03
2.001919984817504883e+00,9.765625000000000000e-04
2.006272077560424805e+00,1.220703125000000000e-03
2.010623931884765625e+00,1.708984375000000000e-03
2.014976024627685547e+00,7.324218750000000000e-04
2.019328117370605469e+00,1.708984375000000000e-03
2.023679971694946289e+00,1.220703125000000000e-03
2.028032064437866211e+00,1.708984375000000000e-03
2.032383918762207031e+00,1.708984375000000000e-03
2.036736011505126953e+00,2.441406250000000000e-04
2.041088104248046875e+00,1.220703125000000000e-03
2.045439958572387695e+00,1.220703125000000000e-03
2.049792051315307617e+00,7.324218750000000000e-04
2.054143905639648438e+00,1.220703125000000000e-03
2.058495998382568359e+00,2.441406250000000000e-04
2.062848091125488281e+00,7.324218750000000000e-04
2.067199945449829102e+00,1.464843750000000000e-03
2.071552038192749023e+00,4.882812500000000000e-04
2.075903892517089844e+00,7.324218750000000000e-04
2.080255985260009766e+00,0.000000000000000000e+00
2.084608078002929688e+00,9.765625000000000000e-04
2.088959932327270508e+00,1.220703125000000000e-03
2.093312025070190430e+00,7.324218750000000000e-04
2.097664117813110352e+00,1.464843750000000000e-03
2.102015972137451172e+00,1.220703125000000000e-03
2.106368064880371094e+00,9.765625000000000000e-04
2.110719919204711914e+00,1.708984375000000000e-03
2.115072011947631836e+00,9.765625000000000000e-04
2.119424104690551758e+00,9.765625000000000000e-04
2.123775959014892578e+00,9.765625000000000000e-04
2.128128051757812500e+00,2.441406250000000000e-04
2.132479906082153320e+00,4.882812500000000000e-04
2.136831998825073242e+00,1.220703125000000000e-03
2.141184091567993164e+00,2.441406250000000000e-04
2.145535945892333984e+00,2.197265625000000000e-03
2.149888038635253906e+00,4.882812500000000000e-04
2.154239892959594727e+00,1.953125000000000000e-03
2.158591985702514648e+00,1.220703125000000000e-03
2.162944078445434570e+00,1.220703125000000000e-03
2.167295932769775391e+00,9.765625000000000000e-04
2.171648025512695312e+00,9.765625000000000000e-04
2.176000118255615234e+00,1.464843750000000000e-03
2.180351972579956055e+00,1.953125000000000000e-03
2.184704065322875977e+00,4.882812500000000000e-04
2.189055919647216797e+00,7.324218750000000000e-04
2.193408012390136719e+00,9.765625000000000000e-04
2.197760105133056641e+00,1.464843750000000000e-03
2.202111959457397461e+00,9.765625000000000000e-04
2.206464052200317383e+00,9.765625000000000000e-04
2.210815906524658203e+00,7.324218750000000000e-04
2.215167999267578125e+00,7.324218750000000000e-04
2.219520092010498047e+00,9.765625000000000000e-04
2.223871946334838867e+00,1.220703125000000000e-03
2.228224039077758789e+00,9.765625000000000000e-04
2.232575893402099609e+00,3.173828125000000000e-03
2.236927986145019531e+00,1.708984375000000000e-03
2.241280078887939453e+00,7.324218750000000000e-04
2.245631933212280273e+00,9.765625000000000000e-04
2.249984025955200195e+00,2.441406250000000000e-04
